match_id,season,batsman,team,runs,balls,fours,sixes,strike_rate,dismissed
267,2012,R. Sharma,Chennai Super Kings,2,3,0,0,66.67,True
267,2012,S. Yadav,Chennai Super Kings,14,14,0,0,100.0,True
267,2012,Q. de Kock,Chennai Super Kings,9,9,0,0,100.0,False
267,2012,T. Head,Chennai Super Kings,24,32,1,0,75.0,True
267,2012,R. Tewatia,Chennai Super Kings,5,8,0,0,62.5,False
267,2012,K. Rahul,Rajasthan Royals,92,92,4,1,100.0,True
267,2012,A. Finch,Rajasthan Royals,29,38,1,0,76.32,True
267,2012,V. Kohli,Rajasthan Royals,1,5,0,0,20.0,True
267,2012,F. du Plessis,Rajasthan Royals,23,34,0,0,67.65,True
267,2012,A. Russell,Rajasthan Royals,1,3,0,0,33.33,True
267,2012,Q. de Kock,Rajasthan Royals,14,14,1,0,100.0,True
267,2012,R. Pant,Rajasthan Royals,0,5,0,0,0.0,True
267,2012,S. Samson,Rajasthan Royals,0,9,0,0,0.0,True
267,2012,S. Dhawan,Rajasthan Royals,0,6,0,0,0.0,True
267,2012,R. Tewatia,Rajasthan Royals,0,14,0,0,0.0,False
268,2012,S. Iyer,Gujarat Titans,28,33,0,0,84.85,True
268,2012,A. Russell,Gujarat Titans,4,11,0,0,36.36,False
268,2012,A. Finch,Gujarat Titans,83,83,5,1,100.0,False
268,2012,V. Kohli,Gujarat Titans,23,23,1,0,100.0,True
268,2012,F. du Plessis,Gujarat Titans,0,9,0,0,0.0,True
268,2012,R. Sharma,Gujarat Titans,0,6,0,0,0.0,True
268,2012,S. Yadav,Gujarat Titans,0,13,0,0,0.0,True
268,2012,R. Pant,Gujarat Titans,0,12,0,0,0.0,True
268,2012,A. Finch,Delhi Capitals,2,3,0,0,66.67,False
268,2012,R. Pant,Delhi Capitals,12,25,0,0,48.0,False
268,2012,J. Roy,Delhi Capitals,6,7,0,0,85.71,False
268,2012,H. Pandya,Delhi Capitals,5,15,0,0,33.33,True
268,2012,S. Dhawan,Delhi Capitals,23,25,1,0,92.0,True
268,2012,K. Rahul,Delhi Capitals,12,12,0,0,100.0,True
269,2012,Y. Jaiswal,Delhi Capitals,11,11,0,0,100.0,True
269,2012,A. Russell,Delhi Capitals,38,48,1,1,79.17,True
269,2012,S. Samson,Delhi Capitals,2,13,0,0,15.38,True
269,2012,Q. de Kock,Delhi Capitals,24,24,1,0,100.0,True
269,2012,J. Roy,Delhi Capitals,5,13,0,0,38.46,True
269,2012,S. Yadav,Delhi Capitals,5,13,0,0,38.46,True
269,2012,V. Kohli,Delhi Capitals,0,1,0,0,0.0,True
269,2012,R. Tewatia,Punjab Kings,15,25,0,0,60.0,True
269,2012,K. Rahul,Punjab Kings,33,41,0,1,80.49,True
269,2012,R. Pant,Punjab Kings,8,13,0,0,61.54,True
269,2012,S. Dhawan,Punjab Kings,2,8,0,0,25.0,True
269,2012,J. Roy,Punjab Kings,3,8,0,0,37.5,False
269,2012,D. Warner,Punjab Kings,0,9,0,0,0.0,True
269,2012,R. Sharma,Punjab Kings,35,35,2,1,100.0,True
269,2012,Y. Jaiswal,Punjab Kings,14,14,0,0,100.0,True
270,2012,R. Tewatia,Lucknow Super Giants,1,11,0,0,9.09,False
270,2012,Y. Jaiswal,Lucknow Super Giants,22,24,0,0,91.67,False
270,2012,D. Warner,Lucknow Super Giants,11,21,0,0,52.38,False
270,2012,V. Kohli,Lucknow Super Giants,6,16,0,0,37.5,True
270,2012,Q. de Kock,Lucknow Super Giants,20,20,1,0,100.0,True
270,2012,S. Dhawan,Lucknow Super Giants,38,38,1,0,100.0,True
270,2012,S. Yadav,Lucknow Super Giants,2,13,0,0,15.38,True
270,2012,S. Samson,Lucknow Super Giants,6,20,0,0,30.0,False
270,2012,H. Pandya,Lucknow Super Giants,13,13,0,0,100.0,True
270,2012,F. du Plessis,Punjab Kings,61,75,1,1,81.33,True
270,2012,R. Pant,Punjab Kings,4,4,0,0,100.0,True
270,2012,S. Samson,Punjab Kings,0,4,0,0,0.0,True
270,2012,V. Kohli,Punjab Kings,19,26,1,0,73.08,True
270,2012,J. Roy,Punjab Kings,15,28,0,0,53.57,True
270,2012,Q. de Kock,Punjab Kings,1,9,0,0,11.11,False
270,2012,K. Williamson,Punjab Kings,18,28,0,0,64.29,True
270,2012,R. Garg,Punjab Kings,0,11,0,0,0.0,True
270,2012,S. Iyer,Punjab Kings,0,5,0,0,0.0,False
270,2012,A. Finch,Punjab Kings,0,3,0,0,0.0,True
271,2012,V. Kohli,Delhi Capitals,25,32,1,0,78.12,True
271,2012,S. Yadav,Delhi Capitals,14,14,0,0,100.0,False
271,2012,A. Russell,Delhi Capitals,61,61,3,1,100.0,True
271,2012,R. Sharma,Delhi Capitals,31,31,2,0,100.0,True
271,2012,K. Williamson,Delhi Capitals,0,6,0,0,0.0,True
271,2012,H. Pandya,Delhi Capitals,0,5,0,0,0.0,True
271,2012,Q. de Kock,Delhi Capitals,0,9,0,0,0.0,True
271,2012,K. Rahul,Delhi Capitals,0,3,0,0,0.0,True
271,2012,J. Roy,Delhi Capitals,0,9,0,0,0.0,True
271,2012,R. Tewatia,Punjab Kings,48,50,3,1,96.0,True
271,2012,Y. Jaiswal,Punjab Kings,4,4,0,0,100.0,True
271,2012,R. Sharma,Punjab Kings,0,1,0,0,0.0,True
271,2012,T. Head,Punjab Kings,0,10,0,0,0.0,True
271,2012,Q. de Kock,Punjab Kings,0,14,0,0,0.0,False
271,2012,R. Garg,Punjab Kings,0,11,0,0,0.0,True
271,2012,A. Finch,Punjab Kings,0,5,0,0,0.0,True
271,2012,V. Kohli,Punjab Kings,0,2,0,0,0.0,True
271,2012,K. Williamson,Punjab Kings,0,2,0,0,0.0,True
272,2012,T. Head,Mumbai Indians,2,16,0,0,12.5,True
272,2012,S. Yadav,Mumbai Indians,23,23,0,0,100.0,True
272,2012,F. du Plessis,Mumbai Indians,35,37,0,0,94.59,True
272,2012,S. Dhawan,Mumbai Indians,72,74,1,1,97.3,True
272,2012,S. Iyer,Mumbai Indians,25,32,1,0,78.12,False
272,2012,V. Kohli,Mumbai Indians,1,5,0,0,20.0,True
272,2012,J. Roy,Mumbai Indians,10,10,0,0,100.0,True
272,2012,R. Pant,Mumbai Indians,1,9,0,0,11.11,True
272,2012,H. Pandya,Sunrisers Hyderabad,35,35,2,0,100.0,False
272,2012,K. Rahul,Sunrisers Hyderabad,36,48,2,1,75.0,True
272,2012,R. Pant,Sunrisers Hyderabad,21,35,1,0,60.0,True
272,2012,S. Samson,Sunrisers Hyderabad,9,11,0,0,81.82,True
272,2012,D. Warner,Sunrisers Hyderabad,15,15,0,0,100.0,True
272,2012,R. Garg,Sunrisers Hyderabad,0,6,0,0,0.0,True
272,2012,T. Head,Sunrisers Hyderabad,0,1,0,0,0.0,True
272,2012,A. Russell,Sunrisers Hyderabad,0,8,0,0,0.0,False
272,2012,R. Tewatia,Sunrisers Hyderabad,0,12,0,0,0.0,False
273,2012,R. Tewatia,Sunrisers Hyderabad,24,34,1,0,70.59,True
273,2012,T. Head,Sunrisers Hyderabad,43,43,2,0,100.0,True
273,2012,R. Sharma,Sunrisers Hyderabad,10,12,0,0,83.33,True
273,2012,Q. de Kock,Sunrisers Hyderabad,11,11,0,0,100.0,True
273,2012,V. Kohli,Sunrisers Hyderabad,33,46,1,0,71.74,True
273,2012,K. Williamson,Sunrisers Hyderabad,2,14,0,0,14.29,False
273,2012,S. Yadav,Sunrisers Hyderabad,2,6,0,0,33.33,False
273,2012,S. Dhawan,Sunrisers Hyderabad,21,21,0,0,100.0,True
273,2012,H. Pandya,Sunrisers Hyderabad,14,14,0,0,100.0,True
273,2012,S. Samson,Sunrisers Hyderabad,23,23,1,0,100.0,True
273,2012,D. Warner,Gujarat Titans,16,16,1,0,100.0,True
273,2012,R. Garg,Gujarat Titans,8,16,0,0,50.0,False
273,2012,H. Pandya,Gujarat Titans,5,12,0,0,41.67,False
273,2012,J. Roy,Gujarat Titans,0,10,0,0,0.0,False
273,2012,R. Tewatia,Gujarat Titans,18,27,0,0,66.67,True
273,2012,F. du Plessis,Gujarat Titans,32,32,1,0,100.0,True
273,2012,S. Yadav,Gujarat Titans,1,4,0,0,25.0,True
273,2012,S. Samson,Gujarat Titans,11,21,0,0,52.38,True
273,2012,A. Finch,Gujarat Titans,4,14,0,0,28.57,True
274,2012,S. Dhawan,Rajasthan Royals,137,137,7,1,100.0,True
274,2012,D. Warner,Rajasthan Royals,6,8,0,0,75.0,True
274,2012,Q. de Kock,Rajasthan Royals,22,26,1,0,84.62,True
274,2012,R. Tewatia,Rajasthan Royals,15,15,1,0,100.0,True
274,2012,H. Pandya,Rajasthan Royals,3,3,0,0,100.0,False
274,2012,S. Yadav,Rajasthan Royals,18,24,0,0,75.0,False
274,2012,Q. de Kock,Sunrisers Hyderabad,11,11,0,0,100.0,True
274,2012,D. Warner,Sunrisers Hyderabad,1,12,0,0,8.33,True
274,2012,H. Pandya,Sunrisers Hyderabad,23,34,1,0,67.65,True
274,2012,V. Kohli,Sunrisers Hyderabad,10,10,0,0,100.0,True
274,2012,F. du Plessis,Sunrisers Hyderabad,0,7,0,0,0.0,True
274,2012,R. Sharma,Sunrisers Hyderabad,20,21,0,0,95.24,True
275,2012,R. Garg,Kolkata Knight Riders,20,23,1,0,86.96,False
275,2012,F. du Plessis,Kolkata Knight Riders,54,54,2,0,100.0,False
275,2012,R. Tewatia,Kolkata Knight Riders,15,25,0,0,60.0,True
275,2012,K. Williamson,Kolkata Knight Riders,30,33,1,0,90.91,False
275,2012,V. Kohli,Kolkata Knight Riders,19,19,1,0,100.0,True
275,2012,Y. Jaiswal,Kolkata Knight Riders,74,87,2,1,85.06,True
275,2012,S. Yadav,Kolkata Knight Riders,0,10,0,0,0.0,True
275,2012,S. Iyer,Lucknow Super Giants,7,7,0,0,100.0,True
275,2012,S. Dhawan,Lucknow Super Giants,2,5,0,0,40.0,False
275,2012,S. Samson,Lucknow Super Giants,11,24,0,0,45.83,True
275,2012,A. Finch,Lucknow Super Giants,28,29,1,0,96.55,False
275,2012,R. Garg,Lucknow Super Giants,0,8,0,0,0.0,False
275,2012,S. Yadav,Lucknow Super Giants,16,16,0,0,100.0,True
275,2012,H. Pandya,Lucknow Super Giants,10,16,0,0,62.5,False
276,2012,K. Rahul,Punjab Kings,21,21,1,0,100.0,True
276,2012,R. Pant,Punjab Kings,5,13,0,0,38.46,True
276,2012,Q. de Kock,Punjab Kings,27,29,1,0,93.1,True
276,2012,J. Roy,Punjab Kings,4,15,0,0,26.67,True
276,2012,S. Yadav,Punjab Kings,16,27,0,0,59.26,True
276,2012,R. Garg,Punjab Kings,0,8,0,0,0.0,True
276,2012,D. Warner,Punjab Kings,65,70,3,1,92.86,True
276,2012,H. Pandya,Punjab Kings,30,44,0,0,68.18,True
276,2012,S. Dhawan,Punjab Kings,6,16,0,0,37.5,True
276,2012,T. Head,Punjab Kings,0,4,0,0,0.0,True
276,2012,S. Iyer,Rajasthan Royals,23,33,0,0,69.7,True
276,2012,H. Pandya,Rajasthan Royals,14,16,0,0,87.5,True
276,2012,V. Kohli,Rajasthan Royals,44,44,1,0,100.0,True
276,2012,Y. Jaiswal,Rajasthan Royals,6,7,0,0,85.71,True
276,2012,F. du Plessis,Rajasthan Royals,4,11,0,0,36.36,False
276,2012,T. Head,Rajasthan Royals,39,42,1,0,92.86,True
276,2012,R. Sharma,Rajasthan Royals,16,20,0,0,80.0,True
276,2012,S. Samson,Rajasthan Royals,14,18,0,0,77.78,True
276,2012,Q. de Kock,Rajasthan Royals,5,8,0,0,62.5,True
277,2012,A. Finch,Gujarat Titans,9,9,0,0,100.0,False
277,2012,R. Garg,Gujarat Titans,32,32,1,0,100.0,True
277,2012,K. Williamson,Gujarat Titans,6,15,0,0,40.0,True
277,2012,D. Warner,Gujarat Titans,8,11,0,0,72.73,True
277,2012,S. Iyer,Gujarat Titans,3,12,0,0,25.0,True
277,2012,Q. de Kock,Gujarat Titans,30,36,0,0,83.33,True
277,2012,S. Yadav,Gujarat Titans,0,6,0,0,0.0,True
277,2012,V. Kohli,Gujarat Titans,19,25,1,0,76.0,True
277,2012,Q. de Kock,Royal Challengers Bangalore,1,3,0,0,33.33,False
277,2012,K. Rahul,Royal Challengers Bangalore,14,16,0,0,87.5,True
277,2012,A. Finch,Royal Challengers Bangalore,59,65,2,0,90.77,True
277,2012,K. Williamson,Royal Challengers Bangalore,5,6,0,0,83.33,False
277,2012,D. Warner,Royal Challengers Bangalore,14,14,0,0,100.0,True
277,2012,R. Tewatia,Royal Challengers Bangalore,4,7,0,0,57.14,True
277,2012,V. Kohli,Royal Challengers Bangalore,2,12,0,0,16.67,True
277,2012,S. Iyer,Royal Challengers Bangalore,0,6,0,0,0.0,True
277,2012,S. Samson,Royal Challengers Bangalore,0,12,0,0,0.0,False
278,2012,S. Yadav,Lucknow Super Giants,8,10,0,0,80.0,True
278,2012,F. du Plessis,Lucknow Super Giants,133,134,8,2,99.25,True
278,2012,R. Garg,Lucknow Super Giants,22,31,0,0,70.97,False
278,2012,R. Tewatia,Lucknow Super Giants,12,12,0,0,100.0,True
278,2012,S. Samson,Lucknow Super Giants,0,12,0,0,0.0,True
278,2012,S. Dhawan,Lucknow Super Giants,0,5,0,0,0.0,True
278,2012,K. Williamson,Lucknow Super Giants,0,7,0,0,0.0,True
278,2012,S. Iyer,Lucknow Super Giants,0,14,0,0,0.0,True
278,2012,J. Roy,Lucknow Super Giants,0,2,0,0,0.0,True
278,2012,R. Tewatia,Mumbai Indians,36,36,2,1,100.0,True
278,2012,S. Yadav,Mumbai Indians,18,19,0,0,94.74,True
278,2012,D. Warner,Mumbai Indians,34,37,2,0,91.89,False
278,2012,R. Garg,Mumbai Indians,4,4,0,0,100.0,True
278,2012,K. Rahul,Mumbai Indians,7,7,0,0,100.0,True
278,2012,J. Roy,Mumbai Indians,7,12,0,0,58.33,True
279,2012,R. Tewatia,Sunrisers Hyderabad,22,22,0,0,100.0,True
279,2012,K. Williamson,Sunrisers Hyderabad,31,45,1,0,68.89,True
279,2012,J. Roy,Sunrisers Hyderabad,2,11,0,0,18.18,False
279,2012,S. Iyer,Sunrisers Hyderabad,55,67,2,0,82.09,True
279,2012,S. Dhawan,Sunrisers Hyderabad,5,5,0,0,100.0,True
279,2012,S. Yadav,Sunrisers Hyderabad,16,16,0,0,100.0,False
279,2012,S. Dhawan,Gujarat Titans,24,24,1,0,100.0,True
279,2012,R. Garg,Gujarat Titans,9,9,0,0,100.0,True
279,2012,R. Pant,Gujarat Titans,27,38,2,0,71.05,True
279,2012,K. Rahul,Gujarat Titans,30,30,2,0,100.0,False
279,2012,F. du Plessis,Gujarat Titans,28,28,1,0,100.0,True
279,2012,S. Yadav,Gujarat Titans,6,6,0,0,100.0,True
280,2012,J. Roy,Gujarat Titans,0,8,0,0,0.0,True
280,2012,F. du Plessis,Gujarat Titans,46,52,3,1,88.46,True
280,2012,Y. Jaiswal,Gujarat Titans,82,92,5,1,89.13,True
280,2012,K. Rahul,Gujarat Titans,10,14,0,0,71.43,True
280,2012,R. Pant,Gujarat Titans,57,66,1,1,86.36,True
280,2012,S. Yadav,Gujarat Titans,30,36,0,0,83.33,True
280,2012,D. Warner,Delhi Capitals,25,30,1,0,83.33,True
280,2012,K. Rahul,Delhi Capitals,8,13,0,0,61.54,False
280,2012,Y. Jaiswal,Delhi Capitals,5,14,0,0,35.71,True
280,2012,A. Finch,Delhi Capitals,48,59,3,1,81.36,True
280,2012,H. Pandya,Delhi Capitals,8,15,0,0,53.33,True
280,2012,T. Head,Delhi Capitals,1,2,0,0,50.0,False
280,2012,R. Pant,Delhi Capitals,2,12,0,0,16.67,True
281,2012,S. Dhawan,Punjab Kings,4,5,0,0,80.0,True
281,2012,S. Iyer,Punjab Kings,34,34,2,1,100.0,True
281,2012,Q. de Kock,Punjab Kings,14,14,0,0,100.0,True
281,2012,R. Garg,Punjab Kings,5,10,0,0,50.0,False
281,2012,S. Yadav,Punjab Kings,16,20,1,0,80.0,True
281,2012,R. Tewatia,Punjab Kings,11,19,0,0,57.89,True
281,2012,D. Warner,Sunrisers Hyderabad,52,52,1,0,100.0,True
281,2012,K. Williamson,Sunrisers Hyderabad,0,3,0,0,0.0,True
281,2012,Y. Jaiswal,Sunrisers Hyderabad,24,24,1,0,100.0,False
281,2012,T. Head,Sunrisers Hyderabad,19,32,0,0,59.38,True
281,2012,Q. de Kock,Sunrisers Hyderabad,15,15,0,0,100.0,True
281,2012,R. Garg,Sunrisers Hyderabad,18,18,0,0,100.0,False
282,2012,R. Tewatia,Mumbai Indians,37,39,1,0,94.87,True
282,2012,R. Pant,Mumbai Indians,6,6,0,0,100.0,True
282,2012,R. Garg,Mumbai Indians,17,17,0,0,100.0,True
282,2012,A. Finch,Mumbai Indians,49,61,1,0,80.33,True
282,2012,S. Iyer,Mumbai Indians,9,9,0,0,100.0,True
282,2012,K. Rahul,Mumbai Indians,0,1,0,0,0.0,True
282,2012,D. Warner,Mumbai Indians,11,23,0,0,47.83,True
282,2012,F. du Plessis,Mumbai Indians,0,5,0,0,0.0,False
282,2012,S. Samson,Sunrisers Hyderabad,11,11,0,0,100.0,False
282,2012,A. Russell,Sunrisers Hyderabad,14,16,0,0,87.5,False
282,2012,H. Pandya,Sunrisers Hyderabad,4,4,0,0,100.0,True
282,2012,D. Warner,Sunrisers Hyderabad,11,11,0,0,100.0,False
282,2012,S. Iyer,Sunrisers Hyderabad,6,11,0,0,54.55,False
282,2012,T. Head,Sunrisers Hyderabad,3,3,0,0,100.0,True
282,2012,A. Finch,Sunrisers Hyderabad,11,11,0,0,100.0,False
283,2012,A. Russell,Sunrisers Hyderabad,20,20,0,0,100.0,True
283,2012,R. Garg,Sunrisers Hyderabad,17,29,1,0,58.62,True
283,2012,Y. Jaiswal,Sunrisers Hyderabad,7,12,0,0,58.33,False
283,2012,R. Pant,Sunrisers Hyderabad,54,63,3,1,85.71,True
283,2012,K. Rahul,Sunrisers Hyderabad,1,15,0,0,6.67,True
283,2012,S. Yadav,Sunrisers Hyderabad,7,9,0,0,77.78,True
283,2012,T. Head,Lucknow Super Giants,7,11,0,0,63.64,False
283,2012,V. Kohli,Lucknow Super Giants,5,5,0,0,100.0,True
283,2012,S. Samson,Lucknow Super Giants,5,9,0,0,55.56,True
283,2012,Q. de Kock,Lucknow Super Giants,72,84,2,2,85.71,False
283,2012,K. Rahul,Lucknow Super Giants,4,4,0,0,100.0,True
283,2012,R. Tewatia,Lucknow Super Giants,19,25,0,0,76.0,True
284,2012,A. Finch,Chennai Super Kings,6,6,0,0,100.0,True
284,2012,S. Samson,Chennai Super Kings,31,31,0,0,100.0,False
284,2012,Q. de Kock,Chennai Super Kings,12,20,0,0,60.0,True
284,2012,D. Warner,Chennai Super Kings,6,6,0,0,100.0,True
284,2012,R. Pant,Chennai Super Kings,1,2,0,0,50.0,False
284,2012,H. Pandya,Chennai Super Kings,42,42,1,1,100.0,True
284,2012,J. Roy,Chennai Super Kings,16,19,0,0,84.21,False
284,2012,S. Iyer,Chennai Super Kings,1,14,0,0,7.14,True
284,2012,S. Dhawan,Sunrisers Hyderabad,37,37,1,1,100.0,True
284,2012,D. Warner,Sunrisers Hyderabad,100,100,4,2,100.0,True
284,2012,A. Finch,Sunrisers Hyderabad,0,12,0,0,0.0,True
284,2012,V. Kohli,Sunrisers Hyderabad,5,6,0,0,83.33,True
284,2012,A. Russell,Sunrisers Hyderabad,0,12,0,0,0.0,True
284,2012,S. Samson,Sunrisers Hyderabad,0,11,0,0,0.0,False
284,2012,Q. de Kock,Sunrisers Hyderabad,0,6,0,0,0.0,True
284,2012,S. Yadav,Sunrisers Hyderabad,0,7,0,0,0.0,False
284,2012,J. Roy,Sunrisers Hyderabad,0,6,0,0,0.0,True
284,2012,R. Garg,Sunrisers Hyderabad,0,9,0,0,0.0,True
285,2012,F. du Plessis,Rajasthan Royals,12,12,0,0,100.0,False
285,2012,A. Russell,Rajasthan Royals,4,8,0,0,50.0,True
285,2012,Y. Jaiswal,Rajasthan Royals,2,16,0,0,12.5,True
285,2012,R. Pant,Rajasthan Royals,34,39,1,0,87.18,True
285,2012,S. Dhawan,Rajasthan Royals,40,40,2,0,100.0,True
285,2012,T. Head,Rajasthan Royals,5,5,0,0,100.0,True
285,2012,K. Rahul,Rajasthan Royals,23,28,0,0,82.14,True
285,2012,S. Iyer,Rajasthan Royals,0,1,0,0,0.0,True
285,2012,Q. de Kock,Rajasthan Royals,3,6,0,0,50.0,False
285,2012,S. Samson,Chennai Super Kings,0,6,0,0,0.0,True
285,2012,R. Pant,Chennai Super Kings,44,44,1,0,100.0,True
285,2012,T. Head,Chennai Super Kings,7,13,0,0,53.85,False
285,2012,A. Finch,Chennai Super Kings,52,52,2,1,100.0,True
285,2012,D. Warner,Chennai Super Kings,14,19,0,0,73.68,True
285,2012,S. Dhawan,Chennai Super Kings,4,8,0,0,50.0,True
286,2012,R. Garg,Gujarat Titans,11,11,0,0,100.0,False
286,2012,Q. de Kock,Gujarat Titans,2,16,0,0,12.5,True
286,2012,A. Finch,Gujarat Titans,15,26,0,0,57.69,False
286,2012,K. Williamson,Gujarat Titans,50,50,3,1,100.0,True
286,2012,R. Tewatia,Gujarat Titans,35,35,1,0,100.0,False
286,2012,R. Pant,Gujarat Titans,16,25,0,0,64.0,True
286,2012,H. Pandya,Gujarat Titans,11,19,0,0,57.89,True
286,2012,S. Dhawan,Gujarat Titans,7,20,0,0,35.0,True
286,2012,J. Roy,Gujarat Titans,8,9,0,0,88.89,False
286,2012,S. Yadav,Gujarat Titans,15,26,0,0,57.69,True
286,2012,D. Warner,Punjab Kings,110,110,4,1,100.0,True
286,2012,R. Pant,Punjab Kings,48,55,2,1,87.27,True
286,2012,R. Garg,Punjab Kings,27,38,0,0,71.05,True
286,2012,Q. de Kock,Punjab Kings,0,10,0,0,0.0,True
286,2012,A. Finch,Punjab Kings,0,3,0,0,0.0,True
286,2012,K. Rahul,Punjab Kings,0,5,0,0,0.0,True
287,2012,K. Williamson,Gujarat Titans,60,60,1,1,100.0,True
287,2012,A. Finch,Gujarat Titans,15,26,0,0,57.69,True
287,2012,S. Dhawan,Gujarat Titans,9,13,0,0,69.23,True
287,2012,K. Rahul,Gujarat Titans,13,14,0,0,92.86,True
287,2012,S. Iyer,Gujarat Titans,3,15,0,0,20.0,True
287,2012,F. du Plessis,Gujarat Titans,9,9,0,0,100.0,True
287,2012,R. Pant,Gujarat Titans,3,5,0,0,60.0,True
287,2012,R. Tewatia,Gujarat Titans,3,16,0,0,18.75,True
287,2012,S. Iyer,Rajasthan Royals,15,16,0,0,93.75,True
287,2012,K. Williamson,Rajasthan Royals,9,11,0,0,81.82,False
287,2012,A. Russell,Rajasthan Royals,4,7,0,0,57.14,True
287,2012,H. Pandya,Rajasthan Royals,7,14,0,0,50.0,True
287,2012,S. Samson,Rajasthan Royals,3,13,0,0,23.08,True
287,2012,D. Warner,Rajasthan Royals,15,28,1,0,53.57,True
287,2012,Q. de Kock,Rajasthan Royals,0,14,0,0,0.0,True
287,2012,F. du Plessis,Rajasthan Royals,11,23,0,0,47.83,True
287,2012,R. Tewatia,Rajasthan Royals,1,10,0,0,10.0,True
288,2012,A. Russell,Kolkata Knight Riders,1,6,0,0,16.67,False
288,2012,T. Head,Kolkata Knight Riders,21,28,0,0,75.0,True
288,2012,H. Pandya,Kolkata Knight Riders,5,5,0,0,100.0,True
288,2012,R. Sharma,Kolkata Knight Riders,1,10,0,0,10.0,False
288,2012,K. Rahul,Kolkata Knight Riders,8,8,0,0,100.0,True
288,2012,D. Warner,Kolkata Knight Riders,4,9,0,0,44.44,False
288,2012,Q. de Kock,Kolkata Knight Riders,9,9,0,0,100.0,True
288,2012,F. du Plessis,Kolkata Knight Riders,2,6,0,0,33.33,True
288,2012,Y. Jaiswal,Kolkata Knight Riders,4,13,0,0,30.77,True
288,2012,S. Dhawan,Kolkata Knight Riders,102,106,3,2,96.23,True
288,2012,Y. Jaiswal,Gujarat Titans,2,9,0,0,22.22,False
288,2012,K. Williamson,Gujarat Titans,45,50,1,1,90.0,True
288,2012,R. Sharma,Gujarat Titans,57,57,2,0,100.0,True
288,2012,D. Warner,Gujarat Titans,0,8,0,0,0.0,True
288,2012,J. Roy,Gujarat Titans,9,19,0,0,47.37,False
288,2012,Q. de Kock,Gujarat Titans,7,11,0,0,63.64,False
289,2012,F. du Plessis,Sunrisers Hyderabad,7,7,0,0,100.0,True
289,2012,D. Warner,Sunrisers Hyderabad,11,21,0,0,52.38,True
289,2012,H. Pandya,Sunrisers Hyderabad,51,58,2,0,87.93,False
289,2012,V. Kohli,Sunrisers Hyderabad,34,42,1,1,80.95,True
289,2012,J. Roy,Sunrisers Hyderabad,1,2,0,0,50.0,True
289,2012,S. Yadav,Sunrisers Hyderabad,14,14,0,0,100.0,True
289,2012,K. Rahul,Sunrisers Hyderabad,8,14,0,0,57.14,True
289,2012,S. Iyer,Sunrisers Hyderabad,2,7,0,0,28.57,True
289,2012,A. Russell,Lucknow Super Giants,51,51,2,0,100.0,True
289,2012,S. Yadav,Lucknow Super Giants,6,10,0,0,60.0,True
289,2012,T. Head,Lucknow Super Giants,4,15,0,0,26.67,True
289,2012,J. Roy,Lucknow Super Giants,10,10,0,0,100.0,True
289,2012,R. Pant,Lucknow Super Giants,1,4,0,0,25.0,True
289,2012,S. Dhawan,Lucknow Super Giants,5,5,0,0,100.0,True
290,2012,R. Tewatia,Lucknow Super Giants,5,6,0,0,83.33,False
290,2012,T. Head,Lucknow Super Giants,2,15,0,0,13.33,True
290,2012,R. Garg,Lucknow Super Giants,5,5,0,0,100.0,True
290,2012,H. Pandya,Lucknow Super Giants,0,7,0,0,0.0,True
290,2012,S. Samson,Lucknow Super Giants,17,17,0,0,100.0,False
290,2012,V. Kohli,Lucknow Super Giants,7,7,0,0,100.0,True
290,2012,K. Rahul,Punjab Kings,4,8,0,0,50.0,False
290,2012,D. Warner,Punjab Kings,3,4,0,0,75.0,True
290,2012,T. Head,Punjab Kings,23,25,0,0,92.0,True
290,2012,S. Dhawan,Punjab Kings,3,6,0,0,50.0,True
290,2012,S. Samson,Punjab Kings,16,17,0,0,94.12,False
290,2012,Y. Jaiswal,Punjab Kings,2,4,0,0,50.0,True
290,2012,K. Williamson,Punjab Kings,4,4,0,0,100.0,True
290,2012,R. Pant,Punjab Kings,6,16,0,0,37.5,True
290,2012,S. Yadav,Punjab Kings,4,7,0,0,57.14,True
290,2012,A. Russell,Punjab Kings,5,5,0,0,100.0,False
291,2012,J. Roy,Sunrisers Hyderabad,4,10,0,0,40.0,True
291,2012,S. Iyer,Sunrisers Hyderabad,49,51,1,0,96.08,False
291,2012,K. Williamson,Sunrisers Hyderabad,60,60,1,0,100.0,False
291,2012,Y. Jaiswal,Sunrisers Hyderabad,8,8,0,0,100.0,True
291,2012,Q. de Kock,Sunrisers Hyderabad,2,6,0,0,33.33,True
291,2012,R. Pant,Sunrisers Hyderabad,4,7,0,0,57.14,True
291,2012,S. Dhawan,Sunrisers Hyderabad,15,15,0,0,100.0,True
291,2012,V. Kohli,Sunrisers Hyderabad,18,29,1,0,62.07,True
291,2012,V. Kohli,Royal Challengers Bangalore,11,11,0,0,100.0,False
291,2012,D. Warner,Royal Challengers Bangalore,16,16,1,0,100.0,True
291,2012,A. Russell,Royal Challengers Bangalore,12,22,0,0,54.55,True
291,2012,S. Samson,Royal Challengers Bangalore,7,18,0,0,38.89,False
291,2012,S. Iyer,Royal Challengers Bangalore,10,16,0,0,62.5,True
291,2012,S. Yadav,Royal Challengers Bangalore,0,3,0,0,0.0,True
291,2012,F. du Plessis,Royal Challengers Bangalore,66,72,3,1,91.67,True
